method,domain,timestamp,market_id,target,market_prob,model_prob,data_score,news_score,edge,action,outcome,evidence_ref,pnl,metadata
market_only,cs2,2026-04-03T10:08:55Z,cs2-run2-omega1-2026-04-03,Rune Eaters vs Omega,0.6,0.6,0.0,0.0,0.0,YES,WIN,D:\Polyquant\github_upload\poly-ok-check\research\runs\cs2_first_match_demo_signal\20260421T153303Z\timeline.csv,,"{""baseline_rule"": ""market_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""YES"", ""fair_prob_yes"": 0.6, ""news_action"": ""YES"", ""news_baseline_eligible"": false, ""news_candidate_side"": ""YES"", ""news_connected"": true, ""news_evidence_ref"": ""ev_cs2_001"", ""news_market_prob"": 0.5, ""news_model_prob"": 0.56, ""news_score_applied"": 0.2356, ""news_signal_market_id"": ""cs2_demo_match"", ""news_signal_timestamp"": ""2026-05-05T12:11:50Z"", ""news_source"": ""acy_news"", ""orderbook_mid_yes"": 0.6, ""reason"": ""m3_mirage_r10_Rune Eaters_round_score_7-3_map_score_1-1"", ""source"": ""poly-ok-check"", ""timeline_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\runs\\cs2_first_match_demo_signal\\20260421T153303Z\\timeline.csv"", ""yes_outcome"": 1.0}"
market_only,cs2,2026-04-03T10:10:38Z,cs2-run2-omega1-2026-04-03,Rune Eaters vs Omega,0.33499999999999996,0.4,0.4,0.2356,0.06500000000000006,HOLD,,D:\Polyquant\github_upload\poly-ok-check\research\runs\cs2_first_match_demo_signal\20260421T153303Z\timeline.csv,,"{""baseline_rule"": ""market_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""NO"", ""fair_prob_yes"": 0.6, ""news_action"": ""YES"", ""news_baseline_eligible"": false, ""news_candidate_side"": ""YES"", ""news_connected"": true, ""news_evidence_ref"": ""ev_cs2_001"", ""news_market_prob"": 0.5, ""news_model_prob"": 0.56, ""news_score_applied"": 0.2356, ""news_signal_market_id"": ""cs2_demo_match"", ""news_signal_timestamp"": ""2026-05-05T12:11:50Z"", ""news_source"": ""acy_news"", ""orderbook_mid_yes"": 0.665, ""policy_action"": ""HOLD"", ""policy_blocked"": true, ""policy_reason"": ""cs2_position_already_open"", ""reason"": ""m3_mirage_r10_Rune Eaters_round_score_7-3_map_score_1-1"", ""source"": ""poly-ok-check"", ""timeline_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\runs\\cs2_first_match_demo_signal\\20260421T153303Z\\timeline.csv"", ""yes_outcome"": 1.0}"
market_only,cs2,2026-04-03T10:15:38Z,cs2-run2-omega1-2026-04-03,Rune Eaters vs Omega,0.565,0.565,0.0,0.0,0.0,YES,WIN,D:\Polyquant\github_upload\poly-ok-check\research\runs\cs2_first_match_demo_signal\20260421T153303Z\timeline.csv,,"{""baseline_rule"": ""market_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""YES"", ""fair_prob_yes"": 0.57, ""news_action"": ""YES"", ""news_baseline_eligible"": false, ""news_candidate_side"": ""YES"", ""news_connected"": true, ""news_evidence_ref"": ""ev_cs2_001"", ""news_market_prob"": 0.5, ""news_model_prob"": 0.56, ""news_score_applied"": 0.2356, ""news_signal_market_id"": ""cs2_demo_match"", ""news_signal_timestamp"": ""2026-05-05T12:11:50Z"", ""news_source"": ""acy_news"", ""orderbook_mid_yes"": 0.565, ""reason"": ""m3_mirage_r12_Rune Eaters_round_score_7-5_map_score_1-1"", ""source"": ""poly-ok-check"", ""timeline_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\runs\\cs2_first_match_demo_signal\\20260421T153303Z\\timeline.csv"", ""yes_outcome"": 1.0}"
market_only,cs2,2026-04-03T10:18:38Z,cs2-run2-omega1-2026-04-03,Rune Eaters vs Omega,0.475,0.475,0.0,0.0,0.0,HOLD,,D:\Polyquant\github_upload\poly-ok-check\research\runs\cs2_first_match_demo_signal\20260421T153303Z\timeline.csv,,"{""baseline_rule"": ""market_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""YES"", ""fair_prob_yes"": 0.57, ""news_action"": ""YES"", ""news_baseline_eligible"": false, ""news_candidate_side"": ""YES"", ""news_connected"": true, ""news_evidence_ref"": ""ev_cs2_001"", ""news_market_prob"": 0.5, ""news_model_prob"": 0.56, ""news_score_applied"": 0.2356, ""news_signal_market_id"": ""cs2_demo_match"", ""news_signal_timestamp"": ""2026-05-05T12:11:50Z"", ""news_source"": ""acy_news"", ""orderbook_mid_yes"": 0.475, ""policy_action"": ""YES"", ""policy_blocked"": false, ""policy_reason"": ""cs2_policy_pass"", ""reason"": ""m3_mirage_r14_Omega_round_score_8-6_map_score_1-1"", ""source"": ""poly-ok-check"", ""timeline_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\runs\\cs2_first_match_demo_signal\\20260421T153303Z\\timeline.csv"", ""yes_outcome"": 1.0}"
market_only,cs2,2026-04-03T10:25:39Z,cs2-run2-omega1-2026-04-03,Rune Eaters vs Omega,0.62,0.62,0.0,0.0,0.0,YES,WIN,D:\Polyquant\github_upload\poly-ok-check\research\runs\cs2_first_match_demo_signal\20260421T153303Z\timeline.csv,,"{""baseline_rule"": ""market_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""YES"", ""fair_prob_yes"": 0.615, ""news_action"": ""YES"", ""news_baseline_eligible"": false, ""news_candidate_side"": ""YES"", ""news_connected"": true, ""news_evidence_ref"": ""ev_cs2_001"", ""news_market_prob"": 0.5, ""news_model_prob"": 0.56, ""news_score_applied"": 0.2356, ""news_signal_market_id"": ""cs2_demo_match"", ""news_signal_timestamp"": ""2026-05-05T12:11:50Z"", ""news_source"": ""acy_news"", ""orderbook_mid_yes"": 0.62, ""reason"": ""m3_mirage_r17_Omega_round_score_11-6_map_score_1-1"", ""source"": ""poly-ok-check"", ""timeline_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\runs\\cs2_first_match_demo_signal\\20260421T153303Z\\timeline.csv"", ""yes_outcome"": 1.0}"
market_only,cs2,2026-04-03T10:27:39Z,cs2-run2-omega1-2026-04-03,Rune Eaters vs Omega,0.31999999999999995,0.37,0.37,0.2356,0.050000000000000044,HOLD,,D:\Polyquant\github_upload\poly-ok-check\research\runs\cs2_first_match_demo_signal\20260421T153303Z\timeline.csv,,"{""baseline_rule"": ""market_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""NO"", ""fair_prob_yes"": 0.63, ""news_action"": ""YES"", ""news_baseline_eligible"": false, ""news_candidate_side"": ""YES"", ""news_connected"": true, ""news_evidence_ref"": ""ev_cs2_001"", ""news_market_prob"": 0.5, ""news_model_prob"": 0.56, ""news_score_applied"": 0.2356, ""news_signal_market_id"": ""cs2_demo_match"", ""news_signal_timestamp"": ""2026-05-05T12:11:50Z"", ""news_source"": ""acy_news"", ""orderbook_mid_yes"": 0.68, ""policy_action"": ""HOLD"", ""policy_blocked"": true, ""policy_reason"": ""cs2_position_already_open"", ""reason"": ""m3_mirage_r18_Omega_round_score_12-6_map_score_1-1"", ""source"": ""poly-ok-check"", ""timeline_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\runs\\cs2_first_match_demo_signal\\20260421T153303Z\\timeline.csv"", ""yes_outcome"": 1.0}"
data_only,btc,2026-05-06T18:25:00Z,btc_5m_up_down_20260506T182500Z,BTC near-term price direction,0.5,0.5,0.0,0.0,0.0,HOLD,,ev_btc_001,,"{""baseline_rule"": ""data_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""NO"", ""confidence"": 0.92, ""direction_score"": -0.0138, ""evidence_jsonl"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\evidence.jsonl"", ""news_connected"": true, ""news_source"": ""acy_news"", ""policy_action"": ""NO"", ""policy_blocked"": false, ""policy_reason"": ""btc_policy_pass"", ""probability_delta"": 0.0025, ""raw_metadata"": {""data_score"": 0.0, ""evidence_count"": 13, ""lookback_hours"": 24, ""market_id"": ""btc_5m_up_down_20260506T182500Z"", ""market_prob"": 0.5, ""market_prob_source"": ""default"", ""market_window"": {""as_of"": ""2026-05-06T18:25:00Z"", ""end_at"": ""2026-05-06T18:30:00Z"", ""horizon_minutes"": 5}, ""news_score"": 0.012696, ""rolling_window_count"": 24, ""rolling_window_index"": 1, ""source_signal_as_of"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_generated_at"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_market_id"": ""btc_5m_up_down"", ""time_window"": {""as_of"": ""2026-05-06T18:25:00Z"", ""end"": """", ""start"": """"}}, ""relevance"": 0.7338, ""signals_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\signals_multi_market.csv"", ""source"": ""acy_news"", ""yes_market_prob"": 0.5, ""yes_model_prob"": 0.4975, ""yes_outcome"": 0.0}"
data_only,btc,2026-05-06T18:30:00Z,btc_5m_up_down_20260506T183000Z,BTC near-term price direction,0.5,0.5,0.0,0.0,0.0,HOLD,,ev_btc_001,,"{""baseline_rule"": ""data_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""NO"", ""confidence"": 0.92, ""direction_score"": -0.0138, ""evidence_jsonl"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\evidence.jsonl"", ""news_connected"": true, ""news_source"": ""acy_news"", ""policy_action"": ""NO"", ""policy_blocked"": false, ""policy_reason"": ""btc_policy_pass"", ""probability_delta"": 0.0025, ""raw_metadata"": {""data_score"": 0.0, ""evidence_count"": 13, ""lookback_hours"": 24, ""market_id"": ""btc_5m_up_down_20260506T183000Z"", ""market_prob"": 0.5, ""market_prob_source"": ""default"", ""market_window"": {""as_of"": ""2026-05-06T18:30:00Z"", ""end_at"": ""2026-05-06T18:35:00Z"", ""horizon_minutes"": 5}, ""news_score"": 0.012696, ""rolling_window_count"": 24, ""rolling_window_index"": 2, ""source_signal_as_of"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_generated_at"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_market_id"": ""btc_5m_up_down"", ""time_window"": {""as_of"": ""2026-05-06T18:30:00Z"", ""end"": """", ""start"": """"}}, ""relevance"": 0.7338, ""signals_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\signals_multi_market.csv"", ""source"": ""acy_news"", ""yes_market_prob"": 0.5, ""yes_model_prob"": 0.4975, ""yes_outcome"": 0.0}"
data_only,btc,2026-05-06T18:35:00Z,btc_5m_up_down_20260506T183500Z,BTC near-term price direction,0.5,0.5,0.0,0.0,0.0,HOLD,,ev_btc_001,,"{""baseline_rule"": ""data_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""NO"", ""confidence"": 0.92, ""direction_score"": -0.0138, ""evidence_jsonl"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\evidence.jsonl"", ""news_connected"": true, ""news_source"": ""acy_news"", ""policy_action"": ""NO"", ""policy_blocked"": false, ""policy_reason"": ""btc_policy_pass"", ""probability_delta"": 0.0025, ""raw_metadata"": {""data_score"": 0.0, ""evidence_count"": 13, ""lookback_hours"": 24, ""market_id"": ""btc_5m_up_down_20260506T183500Z"", ""market_prob"": 0.5, ""market_prob_source"": ""default"", ""market_window"": {""as_of"": ""2026-05-06T18:35:00Z"", ""end_at"": ""2026-05-06T18:40:00Z"", ""horizon_minutes"": 5}, ""news_score"": 0.012696, ""rolling_window_count"": 24, ""rolling_window_index"": 3, ""source_signal_as_of"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_generated_at"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_market_id"": ""btc_5m_up_down"", ""time_window"": {""as_of"": ""2026-05-06T18:35:00Z"", ""end"": """", ""start"": """"}}, ""relevance"": 0.7338, ""signals_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\signals_multi_market.csv"", ""source"": ""acy_news"", ""yes_market_prob"": 0.5, ""yes_model_prob"": 0.4975, ""yes_outcome"": 0.0}"
data_only,btc,2026-05-06T18:40:00Z,btc_5m_up_down_20260506T184000Z,BTC near-term price direction,0.5,0.5,0.0,0.0,0.0,HOLD,,ev_btc_001,,"{""baseline_rule"": ""data_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""NO"", ""confidence"": 0.92, ""direction_score"": -0.0138, ""evidence_jsonl"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\evidence.jsonl"", ""news_connected"": true, ""news_source"": ""acy_news"", ""policy_action"": ""NO"", ""policy_blocked"": false, ""policy_reason"": ""btc_policy_pass"", ""probability_delta"": 0.0025, ""raw_metadata"": {""data_score"": 0.0, ""evidence_count"": 13, ""lookback_hours"": 24, ""market_id"": ""btc_5m_up_down_20260506T184000Z"", ""market_prob"": 0.5, ""market_prob_source"": ""default"", ""market_window"": {""as_of"": ""2026-05-06T18:40:00Z"", ""end_at"": ""2026-05-06T18:45:00Z"", ""horizon_minutes"": 5}, ""news_score"": 0.012696, ""rolling_window_count"": 24, ""rolling_window_index"": 4, ""source_signal_as_of"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_generated_at"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_market_id"": ""btc_5m_up_down"", ""time_window"": {""as_of"": ""2026-05-06T18:40:00Z"", ""end"": """", ""start"": """"}}, ""relevance"": 0.7338, ""signals_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\signals_multi_market.csv"", ""source"": ""acy_news"", ""yes_market_prob"": 0.5, ""yes_model_prob"": 0.4975, ""yes_outcome"": 1.0}"
data_only,btc,2026-05-06T18:45:00Z,btc_5m_up_down_20260506T184500Z,BTC near-term price direction,0.5,0.5,0.0,0.0,0.0,HOLD,,ev_btc_001,,"{""baseline_rule"": ""data_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""NO"", ""confidence"": 0.92, ""direction_score"": -0.0138, ""evidence_jsonl"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\evidence.jsonl"", ""news_connected"": true, ""news_source"": ""acy_news"", ""policy_action"": ""NO"", ""policy_blocked"": false, ""policy_reason"": ""btc_policy_pass"", ""probability_delta"": 0.0025, ""raw_metadata"": {""data_score"": 0.0, ""evidence_count"": 13, ""lookback_hours"": 24, ""market_id"": ""btc_5m_up_down_20260506T184500Z"", ""market_prob"": 0.5, ""market_prob_source"": ""default"", ""market_window"": {""as_of"": ""2026-05-06T18:45:00Z"", ""end_at"": ""2026-05-06T18:50:00Z"", ""horizon_minutes"": 5}, ""news_score"": 0.012696, ""rolling_window_count"": 24, ""rolling_window_index"": 5, ""source_signal_as_of"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_generated_at"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_market_id"": ""btc_5m_up_down"", ""time_window"": {""as_of"": ""2026-05-06T18:45:00Z"", ""end"": """", ""start"": """"}}, ""relevance"": 0.7338, ""signals_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\signals_multi_market.csv"", ""source"": ""acy_news"", ""yes_market_prob"": 0.5, ""yes_model_prob"": 0.4975, ""yes_outcome"": 0.0}"
data_only,btc,2026-05-06T18:50:00Z,btc_5m_up_down_20260506T185000Z,BTC near-term price direction,0.5,0.5,0.0,0.0,0.0,HOLD,,ev_btc_001,,"{""baseline_rule"": ""data_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""NO"", ""confidence"": 0.92, ""direction_score"": -0.0138, ""evidence_jsonl"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\evidence.jsonl"", ""news_connected"": true, ""news_source"": ""acy_news"", ""policy_action"": ""NO"", ""policy_blocked"": false, ""policy_reason"": ""btc_policy_pass"", ""probability_delta"": 0.0025, ""raw_metadata"": {""data_score"": 0.0, ""evidence_count"": 13, ""lookback_hours"": 24, ""market_id"": ""btc_5m_up_down_20260506T185000Z"", ""market_prob"": 0.5, ""market_prob_source"": ""default"", ""market_window"": {""as_of"": ""2026-05-06T18:50:00Z"", ""end_at"": ""2026-05-06T18:55:00Z"", ""horizon_minutes"": 5}, ""news_score"": 0.012696, ""rolling_window_count"": 24, ""rolling_window_index"": 6, ""source_signal_as_of"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_generated_at"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_market_id"": ""btc_5m_up_down"", ""time_window"": {""as_of"": ""2026-05-06T18:50:00Z"", ""end"": """", ""start"": """"}}, ""relevance"": 0.7338, ""signals_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\signals_multi_market.csv"", ""source"": ""acy_news"", ""yes_market_prob"": 0.5, ""yes_model_prob"": 0.4975, ""yes_outcome"": 1.0}"
data_only,btc,2026-05-06T18:55:00Z,btc_5m_up_down_20260506T185500Z,BTC near-term price direction,0.5,0.5,0.0,0.0,0.0,HOLD,,ev_btc_001,,"{""baseline_rule"": ""data_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""NO"", ""confidence"": 0.92, ""direction_score"": -0.0138, ""evidence_jsonl"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\evidence.jsonl"", ""news_connected"": true, ""news_source"": ""acy_news"", ""policy_action"": ""NO"", ""policy_blocked"": false, ""policy_reason"": ""btc_policy_pass"", ""probability_delta"": 0.0025, ""raw_metadata"": {""data_score"": 0.0, ""evidence_count"": 13, ""lookback_hours"": 24, ""market_id"": ""btc_5m_up_down_20260506T185500Z"", ""market_prob"": 0.5, ""market_prob_source"": ""default"", ""market_window"": {""as_of"": ""2026-05-06T18:55:00Z"", ""end_at"": ""2026-05-06T19:00:00Z"", ""horizon_minutes"": 5}, ""news_score"": 0.012696, ""rolling_window_count"": 24, ""rolling_window_index"": 7, ""source_signal_as_of"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_generated_at"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_market_id"": ""btc_5m_up_down"", ""time_window"": {""as_of"": ""2026-05-06T18:55:00Z"", ""end"": """", ""start"": """"}}, ""relevance"": 0.7338, ""signals_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\signals_multi_market.csv"", ""source"": ""acy_news"", ""yes_market_prob"": 0.5, ""yes_model_prob"": 0.4975, ""yes_outcome"": 0.0}"
data_only,btc,2026-05-06T19:00:00Z,btc_5m_up_down_20260506T190000Z,BTC near-term price direction,0.5,0.5,0.0,0.0,0.0,HOLD,,ev_btc_001,,"{""baseline_rule"": ""data_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""NO"", ""confidence"": 0.92, ""direction_score"": -0.0138, ""evidence_jsonl"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\evidence.jsonl"", ""news_connected"": true, ""news_source"": ""acy_news"", ""policy_action"": ""NO"", ""policy_blocked"": false, ""policy_reason"": ""btc_policy_pass"", ""probability_delta"": 0.0025, ""raw_metadata"": {""data_score"": 0.0, ""evidence_count"": 13, ""lookback_hours"": 24, ""market_id"": ""btc_5m_up_down_20260506T190000Z"", ""market_prob"": 0.5, ""market_prob_source"": ""default"", ""market_window"": {""as_of"": ""2026-05-06T19:00:00Z"", ""end_at"": ""2026-05-06T19:05:00Z"", ""horizon_minutes"": 5}, ""news_score"": 0.012696, ""rolling_window_count"": 24, ""rolling_window_index"": 8, ""source_signal_as_of"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_generated_at"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_market_id"": ""btc_5m_up_down"", ""time_window"": {""as_of"": ""2026-05-06T19:00:00Z"", ""end"": """", ""start"": """"}}, ""relevance"": 0.7338, ""signals_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\signals_multi_market.csv"", ""source"": ""acy_news"", ""yes_market_prob"": 0.5, ""yes_model_prob"": 0.4975, ""yes_outcome"": 1.0}"
data_only,btc,2026-05-06T19:05:00Z,btc_5m_up_down_20260506T190500Z,BTC near-term price direction,0.5,0.5,0.0,0.0,0.0,HOLD,,ev_btc_001,,"{""baseline_rule"": ""data_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""NO"", ""confidence"": 0.92, ""direction_score"": -0.0138, ""evidence_jsonl"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\evidence.jsonl"", ""news_connected"": true, ""news_source"": ""acy_news"", ""policy_action"": ""NO"", ""policy_blocked"": false, ""policy_reason"": ""btc_policy_pass"", ""probability_delta"": 0.0025, ""raw_metadata"": {""data_score"": 0.0, ""evidence_count"": 13, ""lookback_hours"": 24, ""market_id"": ""btc_5m_up_down_20260506T190500Z"", ""market_prob"": 0.5, ""market_prob_source"": ""default"", ""market_window"": {""as_of"": ""2026-05-06T19:05:00Z"", ""end_at"": ""2026-05-06T19:10:00Z"", ""horizon_minutes"": 5}, ""news_score"": 0.012696, ""rolling_window_count"": 24, ""rolling_window_index"": 9, ""source_signal_as_of"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_generated_at"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_market_id"": ""btc_5m_up_down"", ""time_window"": {""as_of"": ""2026-05-06T19:05:00Z"", ""end"": """", ""start"": """"}}, ""relevance"": 0.7338, ""signals_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\signals_multi_market.csv"", ""source"": ""acy_news"", ""yes_market_prob"": 0.5, ""yes_model_prob"": 0.4975, ""yes_outcome"": 0.0}"
data_only,btc,2026-05-06T19:10:00Z,btc_5m_up_down_20260506T191000Z,BTC near-term price direction,0.5,0.5,0.0,0.0,0.0,HOLD,,ev_btc_001,,"{""baseline_rule"": ""data_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""NO"", ""confidence"": 0.92, ""direction_score"": -0.0138, ""evidence_jsonl"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\evidence.jsonl"", ""news_connected"": true, ""news_source"": ""acy_news"", ""policy_action"": ""NO"", ""policy_blocked"": false, ""policy_reason"": ""btc_policy_pass"", ""probability_delta"": 0.0025, ""raw_metadata"": {""data_score"": 0.0, ""evidence_count"": 13, ""lookback_hours"": 24, ""market_id"": ""btc_5m_up_down_20260506T191000Z"", ""market_prob"": 0.5, ""market_prob_source"": ""default"", ""market_window"": {""as_of"": ""2026-05-06T19:10:00Z"", ""end_at"": ""2026-05-06T19:15:00Z"", ""horizon_minutes"": 5}, ""news_score"": 0.012696, ""rolling_window_count"": 24, ""rolling_window_index"": 10, ""source_signal_as_of"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_generated_at"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_market_id"": ""btc_5m_up_down"", ""time_window"": {""as_of"": ""2026-05-06T19:10:00Z"", ""end"": """", ""start"": """"}}, ""relevance"": 0.7338, ""signals_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\signals_multi_market.csv"", ""source"": ""acy_news"", ""yes_market_prob"": 0.5, ""yes_model_prob"": 0.4975, ""yes_outcome"": 0.0}"
data_only,btc,2026-05-06T19:15:00Z,btc_5m_up_down_20260506T191500Z,BTC near-term price direction,0.5,0.5,0.0,0.0,0.0,HOLD,,ev_btc_001,,"{""baseline_rule"": ""data_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""NO"", ""confidence"": 0.92, ""direction_score"": -0.0138, ""evidence_jsonl"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\evidence.jsonl"", ""news_connected"": true, ""news_source"": ""acy_news"", ""policy_action"": ""NO"", ""policy_blocked"": false, ""policy_reason"": ""btc_policy_pass"", ""probability_delta"": 0.0025, ""raw_metadata"": {""data_score"": 0.0, ""evidence_count"": 13, ""lookback_hours"": 24, ""market_id"": ""btc_5m_up_down_20260506T191500Z"", ""market_prob"": 0.5, ""market_prob_source"": ""default"", ""market_window"": {""as_of"": ""2026-05-06T19:15:00Z"", ""end_at"": ""2026-05-06T19:20:00Z"", ""horizon_minutes"": 5}, ""news_score"": 0.012696, ""rolling_window_count"": 24, ""rolling_window_index"": 11, ""source_signal_as_of"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_generated_at"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_market_id"": ""btc_5m_up_down"", ""time_window"": {""as_of"": ""2026-05-06T19:15:00Z"", ""end"": """", ""start"": """"}}, ""relevance"": 0.7338, ""signals_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\signals_multi_market.csv"", ""source"": ""acy_news"", ""yes_market_prob"": 0.5, ""yes_model_prob"": 0.4975, ""yes_outcome"": 1.0}"
data_only,btc,2026-05-06T19:20:00Z,btc_5m_up_down_20260506T192000Z,BTC near-term price direction,0.5,0.5,0.0,0.0,0.0,HOLD,,ev_btc_001,,"{""baseline_rule"": ""data_only"", ""baseline_source_method"": ""proposed_agent"", ""candidate_side"": ""NO"", ""confidence"": 0.92, ""direction_score"": -0.0138, ""evidence_jsonl"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\evidence.jsonl"", ""news_connected"": true, ""news_source"": ""acy_news"", ""policy_action"": ""NO"", ""policy_blocked"": false, ""policy_reason"": ""btc_policy_pass"", ""probability_delta"": 0.0025, ""raw_metadata"": {""data_score"": 0.0, ""evidence_count"": 13, ""lookback_hours"": 24, ""market_id"": ""btc_5m_up_down_20260506T192000Z"", ""market_prob"": 0.5, ""market_prob_source"": ""default"", ""market_window"": {""as_of"": ""2026-05-06T19:20:00Z"", ""end_at"": ""2026-05-06T19:25:00Z"", ""horizon_minutes"": 5}, ""news_score"": 0.012696, ""rolling_window_count"": 24, ""rolling_window_index"": 12, ""source_signal_as_of"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_generated_at"": ""2026-05-06T18:23:27.168676Z"", ""source_signal_market_id"": ""btc_5m_up_down"", ""time_window"": {""as_of"": ""2026-05-06T19:20:00Z"", ""end"": """", ""start"": """"}}, ""relevance"": 0.7338, ""signals_csv"": ""D:\\Polyquant\\github_upload\\poly-ok-check\\research\\data\\external\\dia_btc\\signals_multi_market.csv"", ""source"": ""acy_news"", ""yes_market_prob"": 0.5, ""yes_model_prob"": 0.4975, ""yes_outcome"": 0.0}"
